
===================================BUG REPORT===================================
Welcome to bitsandbytes. For bug reports, please run

python -m bitsandbytes

 and submit this information together with your error trace to: https://github.com/TimDettmers/bitsandbytes/issues
================================================================================
bin /opt/conda/lib/python3.10/site-packages/bitsandbytes/libbitsandbytes_cuda118.so
CUDA SETUP: CUDA runtime path found: /usr/local/cuda/lib64/libcudart.so.11.0
CUDA SETUP: Highest compute capability among GPUs detected: 8.0
CUDA SETUP: Detected CUDA version 118
CUDA SETUP: Loading binary /opt/conda/lib/python3.10/site-packages/bitsandbytes/libbitsandbytes_cuda118.so...
{'model_name': 'tiny_LLaMA_120M_SSM_O2_exp', 'name': 'tinyllama_120m_ssm_o2_exp', 'num_of_devices': 1, 'global_batch_size': 512, 'learning_rate': 0.01, 'micro_batch_size': 16, 'max_step': 10000, 'warmup_steps': 10, 'log_step_interval': 10, 'eval_iters': 100, 'save_step_interval': 2000, 'eval_step_interval': 2000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'grad_clip': 1.0, 'decay_lr': True, 'min_lr': 4e-05, 'batch_size': 512, 'gradient_accumulation_steps': 32, 'warmup_iters': 320, 'max_iters': 320000, 'lr_decay_iters': 320000, 'log_iter_interval': 320}
Loading model with {'org': 'StatNLP-research', 'name': 'tiny_LLaMA_120M_SSM_O2_exp', 'block_size': 2048, 'vocab_size': 32000, 'padding_multiple': 64, 'padded_vocab_size': 32000, 'n_layer': 12, 'n_head': 12, 'n_embd': 768, 'n_ssm': 128, 'order': 2, 'rotary_percentage': 1.0, 'parallel_residual': False, 'bias': False, 'n_query_groups': 1, 'shared_attention_norm': False, '_norm_class': 'FusedRMSNorm', 'norm_eps': 1e-05, '_mlp_class': 'LLaMAMLP', 'intermediate_size': 2048, 'condense_ratio': 1, 'time_mixer': 'ssm', 'parameterization': 'exp'}
Time to instantiate model: 0.22 seconds.
Total parameters 109,532,928
Estimated TFLOPs: 33.90
iter 1 step 0: loss 10.6085, iter time: 378.69ms remaining time: 41.34 hours.  or 1.72 days. 
iter 85 step 2: loss 9.3056, iter time: 197.62ms remaining time: 22.55 hours.  or 0.94 days. 
iter 86 step 2: loss 9.4088, iter time: 196.88ms remaining time: 22.49 hours.  or 0.94 days. 
iter 87 step 2: loss 9.3392, iter time: 197.74ms remaining time: 22.44 hours.  or 0.93 days. 
iter 88 step 2: loss 9.3059, iter time: 196.67ms remaining time: 22.38 hours.  or 0.93 days. 
iter 89 step 2: loss 9.2645, iter time: 196.77ms remaining time: 22.33 hours.  or 0.93 days. 
iter 90 step 2: loss 9.3064, iter time: 197.47ms remaining time: 22.28 hours.  or 0.93 days. 
iter 91 step 2: loss 9.2961, iter time: 198.70ms remaining time: 22.23 hours.  or 0.93 days. 
iter 92 step 2: loss 9.2787, iter time: 199.63ms remaining time: 22.18 hours.  or 0.92 days. 
iter 93 step 2: loss 9.3125, iter time: 198.73ms remaining time: 22.14 hours.  or 0.92 days. 
iter 94 step 2: loss 9.3420, iter time: 197.29ms remaining time: 22.09 hours.  or 0.92 days. 
iter 95 step 2: loss 9.2844, iter time: 196.76ms remaining time: 22.04 hours.  or 0.92 days. 
Gradient norm:  tensor(44.3709, device='cuda:0')
iter 96 step 3: loss 9.3240, iter time: 208.23ms (optimizer.step) remaining time: 22.00 hours.  or 0.92 days. 
iter 97 step 3: loss 8.4783, iter time: 197.98ms remaining time: 21.96 hours.  or 0.91 days. 
iter 98 step 3: loss 8.4869, iter time: 197.03ms remaining time: 21.91 hours.  or 0.91 days. 
iter 99 step 3: loss 8.4446, iter time: 197.93ms remaining time: 21.87 hours.  or 0.91 days. 
iter 100 step 3: loss 8.3451, iter time: 196.70ms remaining time: 21.83 hours.  or 0.91 days. 
iter 101 step 3: loss 8.5146, iter time: 198.17ms remaining time: 21.79 hours.  or 0.91 days. 
iter 102 step 3: loss 8.4383, iter time: 198.79ms remaining time: 21.75 hours.  or 0.91 days. 
iter 103 step 3: loss 8.4288, iter time: 197.54ms remaining time: 21.71 hours.  or 0.90 days. 
iter 104 step 3: loss 8.4641, iter time: 198.26ms remaining time: 21.67 hours.  or 0.90 days. 
iter 105 step 3: loss 8.4981, iter time: 200.00ms remaining time: 21.64 hours.  or 0.90 days. 
iter 106 step 3: loss 8.4273, iter time: 196.97ms remaining time: 21.60 hours.  or 0.90 days. 
iter 107 step 3: loss 8.4509, iter time: 197.83ms remaining time: 21.56 hours.  or 0.90 days. 
iter 108 step 3: loss 8.5078, iter time: 197.24ms remaining time: 21.53 hours.  or 0.90 days. 
iter 109 step 3: loss 8.3947, iter time: 196.15ms remaining time: 21.49 hours.  or 0.90 days. 
iter 110 step 3: loss 8.5291, iter time: 196.70ms remaining time: 21.45 hours.  or 0.89 days. 
iter 111 step 3: loss 8.4113, iter time: 197.55ms remaining time: 21.42 hours.  or 0.89 days. 
iter 112 step 3: loss 8.3979, iter time: 196.64ms remaining time: 21.38 hours.  or 0.89 days. 
iter 113 step 3: loss 8.4305, iter time: 198.20ms remaining time: 21.35 hours.  or 0.89 days. 
iter 114 step 3: loss 8.5267, iter time: 196.15ms remaining time: 21.32 hours.  or 0.89 days. 
iter 115 step 3: loss 8.4638, iter time: 196.41ms remaining time: 21.29 hours.  or 0.89 days. 
iter 116 step 3: loss 8.3709, iter time: 197.00ms remaining time: 21.25 hours.  or 0.89 days. 
iter 117 step 3: loss 8.4575, iter time: 197.12ms remaining time: 21.22 hours.  or 0.88 days. 
iter 118 step 3: loss 8.5081, iter time: 198.27ms remaining time: 21.19 hours.  or 0.88 days. 
iter 119 step 3: loss 8.4379, iter time: 374.75ms remaining time: 21.30 hours.  or 0.89 days. 
iter 120 step 3: loss 8.4288, iter time: 196.90ms remaining time: 21.27 hours.  or 0.89 days. 
iter 121 step 3: loss 8.4239, iter time: 197.19ms remaining time: 21.23 hours.  or 0.88 days. 
iter 122 step 3: loss 8.4711, iter time: 197.03ms remaining time: 21.20 hours.  or 0.88 days. 
iter 123 step 3: loss 8.4007, iter time: 196.17ms remaining time: 21.17 hours.  or 0.88 days. 
iter 124 step 3: loss 8.5231, iter time: 197.91ms remaining time: 21.15 hours.  or 0.88 days. 
iter 125 step 3: loss 8.4171, iter time: 197.01ms remaining time: 21.12 hours.  or 0.88 days. 
iter 126 step 3: loss 8.5027, iter time: 197.37ms remaining time: 21.10 hours.  or 0.88 days. 
iter 127 step 3: loss 8.4343, iter time: 196.73ms remaining time: 21.07 hours.  or 0.88 days. 
Gradient norm:  tensor(21.9542, device='cuda:0')
iter 128 step 4: loss 8.4581, iter time: 208.31ms (optimizer.step) remaining time: 21.05 hours.  or 0.88 days. 
iter 129 step 4: loss 7.9075, iter time: 197.97ms remaining time: 21.02 hours.  or 0.88 days. 
iter 130 step 4: loss 7.9848, iter time: 196.69ms remaining time: 21.00 hours.  or 0.87 days. 
iter 131 step 4: loss 8.0719, iter time: 196.84ms remaining time: 20.97 hours.  or 0.87 days. 
iter 132 step 4: loss 8.0681, iter time: 197.30ms remaining time: 20.95 hours.  or 0.87 days. 
iter 133 step 4: loss 7.9191, iter time: 197.89ms remaining time: 20.92 hours.  or 0.87 days. 
iter 134 step 4: loss 7.9110, iter time: 199.98ms remaining time: 20.90 hours.  or 0.87 days. 
iter 135 step 4: loss 8.0794, iter time: 198.22ms remaining time: 20.88 hours.  or 0.87 days. 
iter 136 step 4: loss 7.8528, iter time: 198.15ms remaining time: 20.85 hours.  or 0.87 days. 
iter 137 step 4: loss 7.9233, iter time: 198.23ms remaining time: 20.83 hours.  or 0.87 days. 
iter 138 step 4: loss 7.8295, iter time: 198.17ms remaining time: 20.81 hours.  or 0.87 days. 
iter 139 step 4: loss 8.0867, iter time: 198.47ms remaining time: 20.79 hours.  or 0.87 days. 
iter 140 step 4: loss 7.9653, iter time: 198.16ms remaining time: 20.76 hours.  or 0.87 days. 
iter 141 step 4: loss 7.9587, iter time: 197.38ms remaining time: 20.74 hours.  or 0.86 days. 
iter 142 step 4: loss 7.9491, iter time: 197.65ms remaining time: 20.72 hours.  or 0.86 days. 
iter 143 step 4: loss 7.9360, iter time: 197.39ms remaining time: 20.70 hours.  or 0.86 days. 
iter 144 step 4: loss 7.9671, iter time: 199.31ms remaining time: 20.68 hours.  or 0.86 days. 
iter 145 step 4: loss 7.8152, iter time: 198.30ms remaining time: 20.66 hours.  or 0.86 days. 
iter 146 step 4: loss 8.0487, iter time: 197.82ms remaining time: 20.64 hours.  or 0.86 days. 
iter 147 step 4: loss 7.9313, iter time: 197.63ms remaining time: 20.62 hours.  or 0.86 days. 
iter 148 step 4: loss 7.8086, iter time: 197.07ms remaining time: 20.60 hours.  or 0.86 days. 
iter 149 step 4: loss 7.8739, iter time: 197.87ms remaining time: 20.58 hours.  or 0.86 days. 
iter 150 step 4: loss 8.0387, iter time: 197.21ms remaining time: 20.56 hours.  or 0.86 days. 
iter 151 step 4: loss 7.9221, iter time: 197.68ms remaining time: 20.54 hours.  or 0.86 days. 
iter 152 step 4: loss 7.9671, iter time: 197.63ms remaining time: 20.52 hours.  or 0.85 days. 
iter 153 step 4: loss 7.9042, iter time: 197.73ms remaining time: 20.50 hours.  or 0.85 days. 
iter 154 step 4: loss 7.8623, iter time: 198.74ms remaining time: 20.48 hours.  or 0.85 days. 
iter 155 step 4: loss 7.8274, iter time: 196.80ms remaining time: 20.46 hours.  or 0.85 days. 
iter 156 step 4: loss 7.8515, iter time: 198.30ms remaining time: 20.45 hours.  or 0.85 days. 
iter 157 step 4: loss 8.0123, iter time: 197.28ms remaining time: 20.43 hours.  or 0.85 days. 
iter 158 step 4: loss 7.9628, iter time: 197.50ms remaining time: 20.41 hours.  or 0.85 days. 
iter 159 step 4: loss 7.8458, iter time: 200.17ms remaining time: 20.39 hours.  or 0.85 days. 
Gradient norm:  tensor(5.6757, device='cuda:0')
iter 160 step 5: loss 8.0092, iter time: 208.78ms (optimizer.step) remaining time: 20.38 hours.  or 0.85 days. 
iter 161 step 5: loss 8.2607, iter time: 196.56ms remaining time: 20.37 hours.  or 0.85 days. 
iter 162 step 5: loss 8.3298, iter time: 197.91ms remaining time: 20.35 hours.  or 0.85 days. 
iter 163 step 5: loss 8.3922, iter time: 197.75ms remaining time: 20.33 hours.  or 0.85 days. 
iter 164 step 5: loss 8.4467, iter time: 198.61ms remaining time: 20.32 hours.  or 0.85 days. 
iter 165 step 5: loss 8.5266, iter time: 196.82ms remaining time: 20.30 hours.  or 0.85 days. 
iter 166 step 5: loss 8.4370, iter time: 196.77ms remaining time: 20.28 hours.  or 0.85 days. 
iter 167 step 5: loss 8.4084, iter time: 197.43ms remaining time: 20.27 hours.  or 0.84 days. 
iter 168 step 5: loss 8.6037, iter time: 197.68ms remaining time: 20.25 hours.  or 0.84 days. 
iter 169 step 5: loss 8.3353, iter time: 199.21ms remaining time: 20.24 hours.  or 0.84 days. 
iter 170 step 5: loss 8.3439, iter time: 197.73ms remaining time: 20.22 hours.  or 0.84 days. 
iter 171 step 5: loss 8.2407, iter time: 198.52ms remaining time: 20.21 hours.  or 0.84 days. 
iter 172 step 5: loss 8.2254, iter time: 197.13ms remaining time: 20.19 hours.  or 0.84 days. 
iter 173 step 5: loss 8.3685, iter time: 197.44ms remaining time: 20.18 hours.  or 0.84 days. 
iter 174 step 5: loss 8.2504, iter time: 197.38ms remaining time: 20.16 hours.  or 0.84 days. 
iter 175 step 5: loss 8.3304, iter time: 202.63ms remaining time: 20.15 hours.  or 0.84 days. 
iter 176 step 5: loss 8.4180, iter time: 197.42ms remaining time: 20.14 hours.  or 0.84 days. 
iter 177 step 5: loss 8.3683, iter time: 196.96ms remaining time: 20.12 hours.  or 0.84 days. 
iter 178 step 5: loss 8.3761, iter time: 196.91ms remaining time: 20.11 hours.  or 0.84 days. 
iter 179 step 5: loss 8.1040, iter time: 197.90ms remaining time: 20.10 hours.  or 0.84 days. 
iter 180 step 5: loss 8.3359, iter time: 196.70ms remaining time: 20.08 hours.  or 0.84 days. 
iter 181 step 5: loss 8.4436, iter time: 196.65ms remaining time: 20.07 hours.  or 0.84 days. 
iter 182 step 5: loss 8.2499, iter time: 196.24ms remaining time: 20.05 hours.  or 0.84 days. 
iter 183 step 5: loss 8.4138, iter time: 196.71ms remaining time: 20.04 hours.  or 0.84 days. 
iter 184 step 5: loss 8.3472, iter time: 198.40ms remaining time: 20.03 hours.  or 0.83 days. 
iter 185 step 5: loss 8.2617, iter time: 197.50ms remaining time: 20.01 hours.  or 0.83 days. 
iter 186 step 5: loss 8.2878, iter time: 196.37ms remaining time: 20.00 hours.  or 0.83 days. 
iter 187 step 5: loss 8.2491, iter time: 196.31ms remaining time: 19.99 hours.  or 0.83 days. 
iter 188 step 5: loss 8.2965, iter time: 197.39ms remaining time: 19.98 hours.  or 0.83 days. 
iter 189 step 5: loss 8.2899, iter time: 198.12ms remaining time: 19.96 hours.  or 0.83 days. 
iter 190 step 5: loss 8.2779, iter time: 197.39ms remaining time: 19.95 hours.  or 0.83 days. 
iter 191 step 5: loss 8.4666, iter time: 197.64ms remaining time: 19.94 hours.  or 0.83 days. 
Gradient norm:  tensor(138.8888, device='cuda:0')
iter 192 step 6: loss 8.2064, iter time: 208.10ms (optimizer.step) remaining time: 19.93 hours.  or 0.83 days. 
iter 193 step 6: loss 9.0013, iter time: 196.90ms remaining time: 19.92 hours.  or 0.83 days. 
iter 194 step 6: loss 8.9618, iter time: 199.08ms remaining time: 19.91 hours.  or 0.83 days. 
iter 195 step 6: loss 9.0137, iter time: 200.52ms remaining time: 19.90 hours.  or 0.83 days. 
iter 196 step 6: loss 9.1921, iter time: 201.03ms remaining time: 19.89 hours.  or 0.83 days. 
iter 197 step 6: loss 8.9808, iter time: 199.35ms remaining time: 19.88 hours.  or 0.83 days. 
iter 198 step 6: loss 9.0961, iter time: 197.41ms remaining time: 19.87 hours.  or 0.83 days. 
iter 199 step 6: loss 9.1620, iter time: 198.65ms remaining time: 19.86 hours.  or 0.83 days. 
iter 200 step 6: loss 9.0357, iter time: 196.80ms remaining time: 19.85 hours.  or 0.83 days. 
iter 201 step 6: loss 8.9538, iter time: 197.63ms remaining time: 19.83 hours.  or 0.83 days. 
iter 202 step 6: loss 9.0588, iter time: 197.39ms remaining time: 19.82 hours.  or 0.83 days. 
iter 203 step 6: loss 9.0736, iter time: 197.65ms remaining time: 19.81 hours.  or 0.83 days. 
iter 204 step 6: loss 8.9751, iter time: 197.92ms remaining time: 19.80 hours.  or 0.83 days. 
iter 205 step 6: loss 8.7454, iter time: 196.80ms remaining time: 19.79 hours.  or 0.82 days. 
iter 206 step 6: loss 9.0188, iter time: 197.49ms remaining time: 19.78 hours.  or 0.82 days. 
iter 207 step 6: loss 9.0216, iter time: 197.15ms remaining time: 19.77 hours.  or 0.82 days. 
iter 208 step 6: loss 8.8735, iter time: 196.96ms remaining time: 19.76 hours.  or 0.82 days. 
iter 209 step 6: loss 9.0659, iter time: 197.69ms remaining time: 19.75 hours.  or 0.82 days. 
iter 210 step 6: loss 9.1277, iter time: 197.56ms remaining time: 19.74 hours.  or 0.82 days. 
iter 211 step 6: loss 8.9682, iter time: 198.01ms remaining time: 19.73 hours.  or 0.82 days. 
iter 212 step 6: loss 8.9709, iter time: 198.07ms remaining time: 19.72 hours.  or 0.82 days. 
iter 213 step 6: loss 9.1303, iter time: 197.37ms remaining time: 19.71 hours.  or 0.82 days. 
iter 214 step 6: loss 9.0118, iter time: 196.92ms remaining time: 19.70 hours.  or 0.82 days. 
iter 215 step 6: loss 8.7261, iter time: 197.13ms remaining time: 19.69 hours.  or 0.82 days. 
iter 216 step 6: loss 9.0765, iter time: 198.75ms remaining time: 19.68 hours.  or 0.82 days. 
iter 217 step 6: loss 9.0248, iter time: 197.75ms remaining time: 19.67 hours.  or 0.82 days. 
iter 218 step 6: loss 8.9932, iter time: 198.14ms remaining time: 19.67 hours.  or 0.82 days. 
iter 219 step 6: loss 8.9635, iter time: 198.08ms remaining time: 19.66 hours.  or 0.82 days. 
iter 220 step 6: loss 9.0799, iter time: 203.33ms remaining time: 19.65 hours.  or 0.82 days. 
iter 221 step 6: loss 8.9551, iter time: 198.41ms remaining time: 19.64 hours.  or 0.82 days. 
iter 222 step 6: loss 8.9486, iter time: 197.83ms remaining time: 19.63 hours.  or 0.82 days. 
iter 223 step 6: loss 8.9159, iter time: 197.98ms remaining time: 19.63 hours.  or 0.82 days. 
Gradient norm:  tensor(62.6183, device='cuda:0')
iter 224 step 7: loss 8.7691, iter time: 209.81ms (optimizer.step) remaining time: 19.62 hours.  or 0.82 days. 
iter 225 step 7: loss 9.3572, iter time: 197.04ms remaining time: 19.61 hours.  or 0.82 days. 
iter 226 step 7: loss 9.3235, iter time: 197.66ms remaining time: 19.60 hours.  or 0.82 days. 
iter 227 step 7: loss 9.2119, iter time: 197.19ms remaining time: 19.59 hours.  or 0.82 days. 
iter 228 step 7: loss 9.0873, iter time: 196.89ms remaining time: 19.59 hours.  or 0.82 days. 
iter 229 step 7: loss 9.1533, iter time: 198.16ms remaining time: 19.58 hours.  or 0.82 days. 
iter 230 step 7: loss 9.3368, iter time: 197.86ms remaining time: 19.57 hours.  or 0.82 days. 
